address,balance,account,badges
0xbfe2e3caa45cc9a4cf7e8c9f2ede5688141cb60e,2,"{'address': '0xbfe2e3caa45cc9a4cf7e8c9f2ede5688141cb60e', 'names': {'ens': 'romerogers.eth'}}","[{'id': 'badges:54349332298995136845281939920586052919249071118903363518982416582459539791888', 'address': '0xbfe2e3caa45cc9a4cf7e8c9f2ede5688141cb60e', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:99432462956702821701587720451721458771312832812250751206630382253323618116311', 'address': '0xbfe2e3caa45cc9a4cf7e8c9f2ede5688141cb60e', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc02b76a3724eb40742e195b9d0852d7068d806ba,3,"{'address': '0xc02b76a3724eb40742e195b9d0852d7068d806ba', 'names': {'ens': ''}}","[{'id': 'badges:37264912230324176471890710379570027027129390894475511454111418432647852011018', 'address': '0xc02b76a3724eb40742e195b9d0852d7068d806ba', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:42549635531159448170798588438616803136475257161035854806583002009228990169973', 'address': '0xc02b76a3724eb40742e195b9d0852d7068d806ba', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:97491014275664257110534307413116823068026025077082697271999635794717814291337', 'address': '0xc02b76a3724eb40742e195b9d0852d7068d806ba', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xc1c7e9d3935b9c1b5824461a549dc20e688df1de,1,"{'address': '0xc1c7e9d3935b9c1b5824461a549dc20e688df1de', 'names': {'ens': ''}}","[{'id': 'badges:7812171048081170274244067960291557931261663177434142722703549686328894030662', 'address': '0xc1c7e9d3935b9c1b5824461a549dc20e688df1de', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc210c735b22ba9ca5254ce0f028a01e335e86e33,3,"{'address': '0xc210c735b22ba9ca5254ce0f028a01e335e86e33', 'names': {'ens': ''}}","[{'id': 'badges:25000566228004313165709982518403577854610630538889771872731092100725809913271', 'address': '0xc210c735b22ba9ca5254ce0f028a01e335e86e33', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:65616541305780838583620791724459999004549436398399007644624362981268512683355', 'address': '0xc210c735b22ba9ca5254ce0f028a01e335e86e33', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:68911308834844601405594135037165024416792793403166256831606978477478968214510', 'address': '0xc210c735b22ba9ca5254ce0f028a01e335e86e33', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xc2615ad6938235deb58aa48515727f1d0ce598e6,2,"{'address': '0xc2615ad6938235deb58aa48515727f1d0ce598e6', 'names': {'ens': '0xbeshoy.eth'}}","[{'id': 'badges:48312924731730880731339053151950773525680483860946247549923372376011637250787', 'address': '0xc2615ad6938235deb58aa48515727f1d0ce598e6', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:53717619013153021428743729234582207788023031837435198960716822025836924179341', 'address': '0xc2615ad6938235deb58aa48515727f1d0ce598e6', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xc283d85baae932121051d372ec93b377111714a1,1,"{'address': '0xc283d85baae932121051d372ec93b377111714a1', 'names': {'ens': 'ghrelja.eth'}}","[{'id': 'badges:95446425900986841658332407358282517840125294112014547382616918059122935643149', 'address': '0xc283d85baae932121051d372ec93b377111714a1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc3bfb4eb7a86ea0ef19f66279463967f73679787,1,"{'address': '0xc3bfb4eb7a86ea0ef19f66279463967f73679787', 'names': {'ens': ''}}","[{'id': 'badges:61562145599155658345589947225466637768751105131624053494201638599256661776294', 'address': '0xc3bfb4eb7a86ea0ef19f66279463967f73679787', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc6837f9d06d95fa90cf91a6dd6bb8cb51bfcfc59,1,"{'address': '0xc6837f9d06d95fa90cf91a6dd6bb8cb51bfcfc59', 'names': {'ens': ''}}","[{'id': 'badges:22150825940769875626422499952900108261194741751172101317278355894083648568118', 'address': '0xc6837f9d06d95fa90cf91a6dd6bb8cb51bfcfc59', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xc68844831cd4af961eafb5bdffefa4fe698b70a2,5,"{'address': '0xc68844831cd4af961eafb5bdffefa4fe698b70a2', 'names': {'ens': ''}}","[{'id': 'badges:100948968527971937858929293352889897332705720712366179706623122382799280572424', 'address': '0xc68844831cd4af961eafb5bdffefa4fe698b70a2', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:101053804792661097686786072025816293207945320612432257219604344002094409575732', 'address': '0xc68844831cd4af961eafb5bdffefa4fe698b70a2', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:108176900837790822958712473028976626393892133473497958598697382453941550305736', 'address': '0xc68844831cd4af961eafb5bdffefa4fe698b70a2', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc710f3da5ea5ae7b060166942185458c60c0434f,3,"{'address': '0xc710f3da5ea5ae7b060166942185458c60c0434f', 'names': {'ens': 'woocash.eth'}}","[{'id': 'badges:11788019807299273916187481385286681315295756263120836116170149947037515465790', 'address': '0xc710f3da5ea5ae7b060166942185458c60c0434f', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:18710089141578447302823064457677939303037336232485962372933039155117382464861', 'address': '0xc710f3da5ea5ae7b060166942185458c60c0434f', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:75163191607066097476426385435576586556607551551327303256194341108350490600573', 'address': '0xc710f3da5ea5ae7b060166942185458c60c0434f', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xc8bf162929af3d8c73d1a8ef58b8a9b084763480,2,"{'address': '0xc8bf162929af3d8c73d1a8ef58b8a9b084763480', 'names': {'ens': ''}}","[{'id': 'badges:23920635757522905160223637138804401688889405298536020108267796304556731837360', 'address': '0xc8bf162929af3d8c73d1a8ef58b8a9b084763480', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:44364523522942324016979595588825000190235228116844334919333780713094114681454', 'address': '0xc8bf162929af3d8c73d1a8ef58b8a9b084763480', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc92fae7e59fb249902c93e6977123c9465e3d083,1,"{'address': '0xc92fae7e59fb249902c93e6977123c9465e3d083', 'names': {'ens': ''}}","[{'id': 'badges:114477572553049817907782431630057639834677051169907735660985551088674555153881', 'address': '0xc92fae7e59fb249902c93e6977123c9465e3d083', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc98deb47fd457857327f2e3308b8853599a4bc5d,1,"{'address': '0xc98deb47fd457857327f2e3308b8853599a4bc5d', 'names': {'ens': ''}}","[{'id': 'badges:108071933178434438742529646568139615087626259372903116936183103424740614659142', 'address': '0xc98deb47fd457857327f2e3308b8853599a4bc5d', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xc9d94be541ef24cd2e402dd5f6d15676d08474f7,5,"{'address': '0xc9d94be541ef24cd2e402dd5f6d15676d08474f7', 'names': {'ens': ''}}","[{'id': 'badges:40183123257417842351970878313465647847716425514350398773896111516421408683978', 'address': '0xc9d94be541ef24cd2e402dd5f6d15676d08474f7', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:45013533150282331215630803449291933443953335462666466293335456342793485237677', 'address': '0xc9d94be541ef24cd2e402dd5f6d15676d08474f7', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:67883858707630128191485748197942583782690263385966009963737694891401322841587', 'address': '0xc9d94be541ef24cd2e402dd5f6d15676d08474f7', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0xca0b4fa6acd64026b6695baf0feaf1154d110909,2,"{'address': '0xca0b4fa6acd64026b6695baf0feaf1154d110909', 'names': {'ens': ''}}","[{'id': 'badges:106586184292645139373082723951870451296340263860966442927702600039732068152511', 'address': '0xca0b4fa6acd64026b6695baf0feaf1154d110909', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:94248903617564562681613976867321070802989708048204600781199968366300026888666', 'address': '0xca0b4fa6acd64026b6695baf0feaf1154d110909', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xca8d84565a4e5d721ce0bb50f3374e2afc8bba49,1,"{'address': '0xca8d84565a4e5d721ce0bb50f3374e2afc8bba49', 'names': {'ens': ''}}","[{'id': 'badges:106186648735655137502736380370828727875184288938836766413562294741496384085684', 'address': '0xca8d84565a4e5d721ce0bb50f3374e2afc8bba49', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d,4,"{'address': '0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d', 'names': {'ens': ''}}","[{'id': 'badges:106873644436667600786295082239089303109690756244919216091035352705655484453059', 'address': '0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:40755782524212811076227794073877585203410036088457981479269288553046326978328', 'address': '0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:65757923002456786012325257910225967926793281704441182331770925123824408742915', 'address': '0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0xcf2b46eec11927951aba257ed877786924fa28e6,4,"{'address': '0xcf2b46eec11927951aba257ed877786924fa28e6', 'names': {'ens': ''}}","[{'id': 'badges:102489082200981391858205463762762951180321128368215912634608414548953148544295', 'address': '0xcf2b46eec11927951aba257ed877786924fa28e6', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:36432391174284421748285895625400977351903959942641122039259820614610007023507', 'address': '0xcf2b46eec11927951aba257ed877786924fa28e6', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:57719322324166026509242780453421396994275595755238011237806954093977032646446', 'address': '0xcf2b46eec11927951aba257ed877786924fa28e6', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xcf653e70110315ddb9a11ae4fc36c6716e367a14,5,"{'address': '0xcf653e70110315ddb9a11ae4fc36c6716e367a14', 'names': {'ens': ''}}","[{'id': 'badges:10004377207783769476292974567528200970233116173658059922151697282917664691278', 'address': '0xcf653e70110315ddb9a11ae4fc36c6716e367a14', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:35334333060670852027112468959403999006351060231023328924909459664834970223131', 'address': '0xcf653e70110315ddb9a11ae4fc36c6716e367a14', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:82344493476182324238974921234525818949768321272334808892462624507924336870761', 'address': '0xcf653e70110315ddb9a11ae4fc36c6716e367a14', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xd0ceca3064bd0f33483885f60ef40a71c125c638,5,"{'address': '0xd0ceca3064bd0f33483885f60ef40a71c125c638', 'names': {'ens': ''}}","[{'id': 'badges:18571219908265370833215686029669408085517123720202859725163545209730119433508', 'address': '0xd0ceca3064bd0f33483885f60ef40a71c125c638', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:68690058248680099079885520173261328079228874801198628772141401196433221049736', 'address': '0xd0ceca3064bd0f33483885f60ef40a71c125c638', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:83064142390240099179790213788088317915530788385339899462897019924369641701585', 'address': '0xd0ceca3064bd0f33483885f60ef40a71c125c638', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xd1595177d8cc61a6879a4593022a956e016588b4,1,"{'address': '0xd1595177d8cc61a6879a4593022a956e016588b4', 'names': {'ens': ''}}","[{'id': 'badges:31262251037283350005596160907868859057001210938537545013181642954548952048543', 'address': '0xd1595177d8cc61a6879a4593022a956e016588b4', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0xd1a317989c846e42f64128daebd975f857068a8c,4,"{'address': '0xd1a317989c846e42f64128daebd975f857068a8c', 'names': {'ens': 'hypothesis.eth'}}","[{'id': 'badges:12824758267865234970752942751250828253420112514145841381247767981477959288006', 'address': '0xd1a317989c846e42f64128daebd975f857068a8c', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:27846384425568637797396356084261423664347470862846749267841872472221165669949', 'address': '0xd1a317989c846e42f64128daebd975f857068a8c', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:31190315503635674953169059085446441649760697954758809251778893261848549986365', 'address': '0xd1a317989c846e42f64128daebd975f857068a8c', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
0xd26cf287da6ae872dd14a0151e2ee30a465990e8,5,"{'address': '0xd26cf287da6ae872dd14a0151e2ee30a465990e8', 'names': {'ens': ''}}","[{'id': 'badges:360316188206699610814697393035906079304145712392577821806023838006700208497', 'address': '0xd26cf287da6ae872dd14a0151e2ee30a465990e8', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:42897772529778150338209887041848784881576224736909342151129646386103776673466', 'address': '0xd26cf287da6ae872dd14a0151e2ee30a465990e8', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:61069629644492456880526210255877191140299657250052348294707766671848724182249', 'address': '0xd26cf287da6ae872dd14a0151e2ee30a465990e8', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
